"Year (time)","Geographic Area Name (NAME)","Age specific fertility rate for women age 15-19 (births per 1,000 population) (ASFR15_19)","Age specific fertility rate for women age 20-24 (births per 1,000 population) (ASFR20_24)","Age specific fertility rate for women age 25-29 (births per 1,000 population) (ASFR25_29)","Age specific fertility rate for women age 30-34 (births per 1,000 population) (ASFR30_34)","Age specific fertility rate for women age 35-39 (births per 1,000 population) (ASFR35_39)","Age specific fertility rate for women age 40-44 (births per 1,000 population) (ASFR40_44)","Age specific fertility rate for women age 45-49 (births per 1,000 population) (ASFR45_49)","Crude birth rate (births per 1,000 population) (CBR)","Crude death rate (deaths per 1,000 population) (CDR)","Dependency ratio (ratio of population aged 0-14 and 65+ to total population) (DEPND)","Youth dependency ratio (ratio of population aged 0-14 to total population) (DEPND0_14)","Old age dependency ratio (ratio of population aged 65+ to total population) (DEPND65_)","Both sexes life expectancy at birth (E0)","Female life expectancy at birth (E0_F)","Male life expectancy at birth (E0_M)","Mortality rates for females under 5 years of age (FMR0_4)","Mortality rates for females aged 1-4 years (FMR1_4)","Growth rate (percent) (GR)","Gross reproduction rate (lifetime births per woman) (GRR)","Both sexes Infant mortality rate (infant deaths per 1,000 population) (IMR)","Female infant mortality rate (infant deaths per 1,000 population) (IMR_F)","Male infant mortality rate (infant deaths per 1,000 population) (IMR_M)","Mortality rates for males under 5 years of age (MMR0_4)","Mortality rates for males aged 1-4 years (MMR1_4)","Total mortality rates under 5 years of age (MR0_4)","Total mortality rates aged 1-4 years (MR1_4)","Net migration rate (net number of migrants per 1,000 population) (NMR)","Population density (total population divided by area in square kilometers) (POP_DENS)","Rate of natural increase (percent) (RNI)","Sex ratio of the population (SEXRATIO)","Sex ratio at birth (males per female) (SRB)","Total fertility rate (TFR)","Area in square kilometers (AREA_KM2)","Births, both sexes (BIRTHS)","Births to mothers aged 15-19 (BIRTHS15_19)","Births to mothers aged 20-24 (BIRTHS20_24)","Births to mothers aged 25-29 (BIRTHS25_29)","Births to mothers aged 30-34 (BIRTHS30_34)","Births to mothers aged 35-39 (BIRTHS35_39)","Births to mothers aged 40-44 (BIRTHS40_44)","Births to mothers aged 45-49 (BIRTHS45_49)","Deaths, both sexes (DEATHS)","Female midyear population (FPOP)","Female midyear population aged 0-4 years (FPOP0_4)","Female midyear population aged 100+ years (FPOP100_)","Female midyear population aged 10-14 years (FPOP10_14)","Female midyear population aged 15-19 years (FPOP15_19)","Female midyear population aged 20-24 years (FPOP20_24)","Female midyear population aged 25-29 years (FPOP25_29)","Female midyear population aged 30-34 years (FPOP30_34)","Female midyear population aged 35-39 years (FPOP35_39)","Female midyear population aged 40-44 years (FPOP40_44)","Female midyear population aged 45-49 years (FPOP45_49)","Female midyear population aged 50-54 years (FPOP50_54)","Female midyear population aged 55-59 years (FPOP55_59)","Female midyear population aged 5-9 years (FPOP5_9)","Female midyear population aged 60-64 years (FPOP60_64)","Female midyear population aged 65-69 years (FPOP65_69)","Female midyear population aged 70-74 years (FPOP70_74)","Female midyear population aged 75-79 years (FPOP75_79)","Female midyear population aged 80-84 years (FPOP80_84)","Female midyear population aged 85-89 years (FPOP85_89)","Female midyear population aged 90-94 years (FPOP90_94)","Female midyear population aged 95-99 years (FPOP95_99)","Median age of the population, both sexes (MEDAGE)","Median age of the population, females (MEDAGE_F)","Median age of the population, males (MEDAGE_M)","Male midyear population (MPOP)","Male midyear population aged 0-4 years (MPOP0_4)","Male midyear population aged 100+ years (MPOP100_)","Male midyear population aged 10-14 years (MPOP10_14)","Male midyear population aged 15-19 years (MPOP15_19)","Male midyear population aged 20-24 years (MPOP20_24)","Male midyear population aged 25-29 years (MPOP25_29)","Male midyear population aged 30-34 years (MPOP30_34)","Male midyear population aged 35-39 years (MPOP35_39)","Male midyear population aged 40-44 years (MPOP40_44)","Male midyear population aged 45-49 years (MPOP45_49)","Male midyear population aged 50-54 years (MPOP50_54)","Male midyear population aged 55-59 years (MPOP55_59)","Male midyear population aged 5-9 years (MPOP5_9)","Male midyear population aged 60-64 years (MPOP60_64)","Male midyear population aged 65-69 years (MPOP65_69)","Male midyear population aged 70-74 years (MPOP70_74)","Male midyear population aged 75-79 years (MPOP75_79)","Male midyear population aged 80-84 years (MPOP80_84)","Male midyear population aged 85-89 years (MPOP85_89)","Male midyear population aged 90-94 years (MPOP90_94)","Male midyear population aged 95-99 years (MPOP95_99)","Natural increase, both sexes (NATINCR)","Net international migrants, both sexes (NIM)","Total midyear population (POP)","Total midyear population aged 0-4 years (POP0_4)","Total midyear population aged 100+ years (POP100_)","Total midyear population aged 10-14 years (POP10_14)","Total midyear population aged 15-19 years (POP15_19)","Total midyear population aged 20-24 years (POP20_24)","Total midyear population aged 25-29 years (POP25_29)","Total midyear population aged 30-34 years (POP30_34)","Total midyear population aged 35-39 years (POP35_39)","Total midyear population aged 40-44 years (POP40_44)","Total midyear population aged 45-49 years (POP45_49)","Total midyear population aged 50-54 years (POP50_54)","Total midyear population aged 55-59 years (POP55_59)","Total midyear population aged 5-9 years (POP5_9)","Total midyear population aged 60-64 years (POP60_64)","Total midyear population aged 65-69 years (POP65_69)","Total midyear population aged 70-74 years (POP70_74)","Total midyear population aged 75-79 years (POP75_79)","Total midyear population aged 80-84 years (POP80_84)","Total midyear population aged 85-89 years (POP85_89)","Total midyear population aged 90-94 years (POP90_94)","Total midyear population aged 95-99 years (POP95_99)"
"1967","Cambodia","83.0","287.2","314.5","291.1","234.4","126.0","31.3","45.27","19.21","93.5","88.6","4.9","45.20","46.84","43.62","233.90","79.82","2.606","3.3400","184.42","167.45","200.67","266.17","81.94","250.39","80.88","0.00","39.4","2.606","1.002","1.050","6.8375","176,515","315,049","29,281","79,231","77,647","62,878","42,964","19,210","3,838","133,693","3,475,959","604,561","3","443,901","352,672","275,899","246,869","216,015","183,270","152,451","122,807","106,221","83,887","533,858","63,476","43,596","25,956","13,095","5,299","1,731","353","39","16.9","17.0","16.7","3,483,762","606,538","1","451,139","360,113","274,071","243,965","212,712","184,909","150,679","120,205","103,479","81,521","547,808","61,685","42,190","24,766","11,838","4,582","1,329","213","19","181,356","0","6,959,721","1,211,099","4","895,040","712,785","549,970","490,834","428,727","368,179","303,130","243,012","209,700","165,408","1,081,666","125,161","85,786","50,722","24,933","9,881","3,060","566","58"
"1984","Cambodia","91.2","281.6","310.8","281.8","224.3","119.3","31.0","52.68","20.71","82.9","77.9","5.0","45.32","47.24","43.49","225.77","76.03","1.045","3.2800","177.67","162.06","192.62","256.61","79.26","241.53","77.65","−21.52","44.0","3.197","0.880","1.050","6.7000","176,515","408,796","43,027","116,462","100,918","76,526","46,497","20,661","4,705","160,719","4,126,689","777,132","0","493,085","472,002","413,554","324,678","271,524","207,314","173,170","151,915","135,136","119,466","386,643","89,071","58,248","33,116","14,842","4,735","945","106","7","18.0","19.3","16.7","3,632,675","782,047","0","483,504","463,143","381,256","209,414","188,786","150,669","126,899","109,776","94,947","88,027","382,666","72,301","49,486","30,097","13,997","4,616","930","107","7","248,077","−167,000","7,759,364","1,559,179","0","976,589","935,145","794,810","534,092","460,310","357,983","300,069","261,691","230,083","207,493","769,309","161,372","107,734","63,213","28,839","9,351","1,875","213","14"
"1968","Cambodia","81.7","282.5","309.4","286.3","230.6","123.9","30.7","44.55","18.79","92.7","87.8","4.9","45.54","47.21","43.94","230.23","78.11","2.576","3.2900","181.90","165.01","198.06","262.53","80.39","246.74","79.26","0.00","40.5","2.576","1.002","1.040","6.7250","176,515","318,163","30,258","80,557","77,208","63,259","43,514","19,479","3,888","134,183","3,568,268","612,258","3","458,356","370,533","285,207","249,583","220,958","188,722","157,173","126,491","108,184","86,697","545,334","65,487","45,263","27,040","13,556","5,355","1,688","341","39","17.0","17.1","16.8","3,574,121","614,653","0","466,454","378,555","284,743","247,520","216,532","190,072","155,389","123,597","104,927","83,788","556,772","63,252","43,589","25,761","12,338","4,598","1,348","214","19","183,980","0","7,142,389","1,226,911","3","924,810","749,088","569,950","497,103","437,490","378,794","312,562","250,088","213,111","170,485","1,102,106","128,739","88,852","52,801","25,894","9,953","3,036","555","58"
"1985","Cambodia","91.0","276.8","305.8","276.5","219.6","116.6","30.5","51.76","19.69","83.3","78.3","5.0","46.47","48.47","44.57","215.23","69.80","2.853","3.2200","171.44","156.34","185.89","245.49","73.21","230.69","71.51","−3.54","44.8","3.207","0.887","1.040","6.5844","176,515","409,564","42,910","116,395","101,349","77,007","47,005","20,235","4,663","155,812","4,193,477","786,616","0","466,648","471,469","420,524","331,369","278,522","214,031","173,466","152,963","134,219","119,246","435,835","92,379","59,881","34,639","15,535","5,004","1,008","116","7","18.0","19.3","16.8","3,719,301","794,637","0","460,528","464,565","403,665","224,614","188,700","155,580","126,695","110,954","94,092","85,374","434,728","74,009","49,792","30,978","14,466","4,819","984","113","8","253,752","−28,000","7,912,778","1,581,253","0","927,176","936,034","824,189","555,983","467,222","369,611","300,161","263,917","228,311","204,620","870,563","166,388","109,673","65,617","30,001","9,823","1,992","229","15"
"1969","Cambodia","80.3","277.7","304.2","281.5","226.7","121.9","30.2","43.92","18.40","91.6","86.7","4.9","45.88","47.58","44.25","226.62","76.44","2.552","3.2300","179.41","162.61","195.48","258.93","78.87","243.13","77.66","0.00","41.5","2.552","1.001","1.040","6.6125","176,515","321,809","31,192","82,577","76,878","63,464","44,036","19,705","3,957","134,824","3,662,025","620,113","3","473,257","388,470","297,333","252,744","225,444","194,239","161,697","130,916","109,746","89,706","554,160","67,492","46,960","28,196","14,060","5,475","1,646","331","37","17.1","17.2","16.9","3,665,847","622,670","0","482,944","396,416","298,659","250,339","221,654","194,084","160,645","127,758","106,003","86,234","562,760","64,779","44,991","26,771","12,875","4,693","1,338","214","20","186,985","0","7,327,872","1,242,783","3","956,201","784,886","595,992","503,083","447,098","388,323","322,342","258,674","215,749","175,940","1,116,920","132,271","91,951","54,967","26,935","10,168","2,984","545","57"
"1986","Cambodia","90.9","272.0","300.9","271.1","215.0","114.0","30.0","50.86","18.66","84.0","78.9","5.1","47.60","49.66","45.62","205.20","64.07","3.672","3.1600","165.39","150.79","179.36","234.83","67.59","220.34","65.84","4.53","46.3","3.220","0.891","1.040","6.4689","176,515","415,803","43,280","116,652","104,518","78,138","48,268","20,268","4,679","152,555","4,324,543","805,013","0","431,310","476,289","428,935","347,385","288,194","224,544","177,819","155,927","135,520","120,360","514,206","96,614","62,551","36,670","16,549","5,432","1,089","127","9","18.1","19.3","16.8","3,851,235","813,260","0","427,094","468,706","418,826","255,327","190,032","162,727","129,030","113,157","95,318","83,965","513,616","75,682","50,964","32,097","15,144","5,116","1,044","122","8","263,248","37,000","8,175,778","1,618,273","0","858,404","944,995","847,761","602,712","478,226","387,271","306,849","269,084","230,838","204,325","1,027,822","172,296","113,515","68,767","31,693","10,548","2,133","249","17"
"1970","Cambodia","78.9","273.0","299.0","276.7","222.9","119.8","29.7","43.42","24.38","90.5","85.6","4.9","38.05","41.21","35.03","252.33","91.86","−0.733","3.1800","198.78","176.70","219.90","293.93","94.90","273.59","93.38","−26.37","41.9","1.904","0.999","1.040","6.5000","176,515","321,091","31,570","83,654","75,641","62,817","43,840","19,597","3,972","180,289","3,698,609","617,569","2","481,846","399,985","306,423","252,979","227,013","196,715","163,605","133,669","109,385","91,072","552,613","68,128","47,560","28,597","14,139","5,396","1,566","312","35","17.2","17.3","17.0","3,695,656","619,112","0","493,546","406,040","308,590","249,803","223,221","194,373","162,702","129,996","105,461","87,317","558,020","65,233","45,585","27,261","13,152","4,707","1,304","214","19","140,802","−195,000","7,394,265","1,236,681","2","975,392","806,025","615,013","502,782","450,234","391,088","326,307","263,665","214,846","178,389","1,110,633","133,361","93,145","55,858","27,291","10,103","2,870","526","54"
"1971","Cambodia","78.9","273.0","299.0","276.7","222.9","119.8","29.7","43.81","25.65","89.4","84.6","4.8","36.66","40.01","33.46","262.82","99.24","1.304","3.1800","204.21","181.60","225.84","305.27","102.60","284.51","100.91","−5.12","42.0","1.817","0.995","1.040","6.5000","176,515","324,905","32,281","86,001","75,865","62,848","44,097","19,773","4,040","190,185","3,717,462","613,319","2","490,418","408,991","315,024","253,728","227,122","197,873","165,067","135,956","108,799","91,483","545,022","68,136","47,436","28,396","13,833","5,139","1,408","280","30","17.3","17.4","17.1","3,698,064","612,260","0","504,046","411,925","315,910","248,257","221,890","192,909","163,410","130,978","104,600","87,581","546,655","65,258","45,697","27,392","13,202","4,645","1,223","207","19","134,720","−38,000","7,415,526","1,225,579","2","994,464","820,916","630,934","501,985","449,012","390,782","328,477","266,934","213,399","179,064","1,091,677","133,394","93,133","55,788","27,035","9,784","2,631","487","49"
"1972","Cambodia","78.9","273.0","299.0","276.7","222.9","119.8","29.7","44.28","27.04","88.4","83.6","4.8","35.26","38.79","31.87","273.79","107.17","1.190","3.1800","209.77","186.62","231.91","317.07","110.87","295.91","109.01","−5.35","42.5","1.724","0.989","1.050","6.5000","176,515","332,462","33,094","90,055","76,806","63,574","44,570","20,205","4,158","202,996","3,775,403","615,533","1","503,518","419,290","329,873","256,877","229,745","199,990","168,684","139,913","110,431","92,585","543,519","69,022","47,758","28,451","13,686","4,973","1,279","247","28","17.4","17.6","17.2","3,733,146","611,575","1","517,201","419,939","327,146","248,838","222,212","192,521","165,571","133,000","105,347","88,284","542,209","66,024","46,165","27,734","13,349","4,659","1,152","202","17","129,466","−40,139","7,508,549","1,227,108","2","1,020,719","839,229","657,019","505,715","451,957","392,511","334,255","272,913","215,778","180,869","1,085,728","135,046","93,923","56,185","27,035","9,632","2,431","449","45"
"1973","Cambodia","78.9","273.0","299.0","276.7","222.9","119.8","29.7","44.79","28.59","87.3","82.6","4.7","33.84","37.56","30.29","285.27","115.70","1.064","3.1800","215.45","191.76","238.11","329.37","119.78","307.81","117.73","−5.57","43.0","1.621","0.982","1.050","6.5000","176,515","340,151","33,842","93,734","78,702","63,738","45,229","20,632","4,274","217,075","3,830,884","618,463","2","508,831","428,767","343,348","263,218","230,338","202,949","172,244","143,845","113,156","93,323","546,263","70,053","47,944","28,423","13,506","4,800","1,170","218","23","17.5","17.7","17.3","3,762,727","611,657","0","519,932","428,594","335,247","252,921","220,975","192,146","166,783","134,697","106,633","88,440","543,987","66,855","46,481","27,974","13,441","4,661","1,092","194","17","123,076","−42,279","7,593,611","1,230,120","2","1,028,763","857,361","678,595","516,139","451,313","395,095","339,027","278,542","219,789","181,763","1,090,250","136,908","94,425","56,397","26,947","9,461","2,262","412","40"
"1974","Cambodia","78.9","273.0","299.0","276.7","222.9","119.8","29.7","45.39","30.27","86.0","81.4","4.6","32.42","36.31","28.70","297.28","124.87","0.933","3.1800","221.25","197.01","244.45","342.16","129.32","320.21","127.07","−5.79","43.5","1.512","0.975","1.040","6.5000","176,515","348,155","34,534","97,212","81,256","63,972","45,751","21,041","4,389","232,173","3,883,570","622,893","1","510,550","437,531","356,089","271,760","231,183","205,293","175,659","147,687","116,848","93,834","547,514","71,208","48,009","28,311","13,296","4,616","1,079","189","20","17.6","17.9","17.3","3,786,221","613,490","0","518,705","437,880","341,397","258,680","218,580","192,527","166,509","136,631","108,322","88,154","543,509","67,699","46,651","28,129","13,468","4,647","1,048","180","15","115,982","−44,418","7,669,791","1,236,383","1","1,029,255","875,411","697,486","530,440","449,763","397,820","342,168","284,318","225,170","181,988","1,091,023","138,907","94,660","56,440","26,764","9,263","2,127","369","35"
"1987","Cambodia","90.7","267.1","295.9","265.8","210.3","111.3","29.5","49.94","17.69","84.8","79.6","5.2","48.69","50.83","46.64","195.66","58.79","3.662","3.1100","159.53","145.42","173.03","224.63","62.40","210.46","60.60","4.36","48.0","3.226","0.894","1.050","6.3533","176,515","423,563","43,670","117,015","108,977","78,789","50,048","20,343","4,721","150,002","4,478,000","825,061","1","402,198","481,346","438,044","368,300","296,450","237,982","182,744","159,929","137,172","122,095","596,242","100,582","65,965","38,840","17,760","5,944","1,197","140","8","18.1","19.3","16.8","4,003,182","833,053","0","399,502","473,107","428,443","297,205","190,019","171,473","132,033","115,956","96,917","84,144","596,295","76,281","52,847","33,219","15,952","5,471","1,125","131","9","273,561","37,000","8,481,182","1,658,114","1","801,700","954,453","866,487","665,505","486,469","409,455","314,777","275,885","234,089","206,239","1,192,537","176,863","118,812","72,059","33,712","11,415","2,322","271","17"
"1988","Cambodia","90.6","262.3","290.9","260.4","205.6","108.7","29.0","48.96","16.77","85.7","80.4","5.3","49.75","51.96","47.64","186.59","53.93","3.640","3.0500","153.85","140.22","166.89","214.87","57.59","201.04","55.77","4.21","49.8","3.219","0.897","1.040","6.2378","176,515","430,691","43,990","117,995","112,362","79,355","51,585","20,680","4,724","147,521","4,636,380","845,641","1","374,305","485,649","449,840","386,235","304,722","250,852","190,326","162,697","140,003","124,146","680,243","103,706","69,942","40,962","19,122","6,487","1,334","158","9","18.1","19.3","16.8","4,160,168","853,595","1","371,844","476,806","439,355","337,531","191,263","179,058","137,328","118,248","98,607","85,702","682,017","75,342","55,203","34,209","16,844","5,840","1,223","143","9","283,170","37,000","8,796,548","1,699,236","2","746,149","962,455","889,195","723,766","495,985","429,910","327,654","280,945","238,610","209,848","1,362,260","179,048","125,145","75,171","35,966","12,327","2,557","301","18"
"1989","Cambodia","90.4","257.5","285.9","255.1","201.0","106.0","28.6","47.93","15.89","86.8","81.4","5.4","50.79","53.06","48.62","177.96","49.46","3.609","2.9900","148.35","135.19","160.94","205.53","53.14","192.05","51.31","4.06","51.7","3.203","0.901","1.050","6.1222","176,515","437,158","43,958","119,055","115,085","80,327","52,815","21,181","4,737","144,966","4,799,355","867,603","1","381,070","486,074","462,389","402,484","314,929","262,790","199,829","165,905","143,883","125,156","733,953","106,388","74,181","43,334","20,637","7,067","1,493","179","10","18.0","19.3","16.8","4,321,874","875,662","1","378,400","477,095","452,458","370,570","203,206","182,330","144,321","119,904","101,715","85,320","736,918","75,506","57,805","35,134","17,801","6,228","1,334","157","9","292,192","37,000","9,121,229","1,743,265","2","759,470","963,169","914,847","773,054","518,135","445,120","344,150","285,809","245,598","210,476","1,470,871","181,894","131,986","78,468","38,438","13,295","2,827","336","19"
"1990","Cambodia","90.3","252.7","281.0","249.7","196.3","103.3","28.1","46.62","15.04","89.4","83.8","5.6","51.80","54.12","49.57","169.76","45.35","3.549","2.9400","143.02","130.32","155.18","196.60","49.03","183.48","47.21","3.91","53.6","3.158","0.904","1.040","6.0066","176,515","440,686","42,486","119,000","117,120","81,704","53,850","21,758","4,768","142,180","4,966,101","887,922","1","440,632","470,552","471,001","416,863","327,196","274,294","210,571","169,873","147,923","126,857","757,944","108,328","78,658","45,709","22,235","7,666","1,671","194","11","18.0","19.2","16.7","4,487,477","897,178","1","437,945","462,442","460,645","397,679","221,857","185,495","151,933","122,200","104,854","86,272","760,855","74,670","60,295","36,131","18,769","6,626","1,449","170","11","298,506","37,000","9,453,578","1,785,100","2","878,577","932,994","931,646","814,542","549,053","459,789","362,504","292,073","252,777","213,129","1,518,799","182,998","138,953","81,840","41,004","14,292","3,120","364","22"
"1991","Cambodia","90.1","247.8","276.0","244.4","191.7","100.7","27.6","45.14","14.20","93.1","87.3","5.8","52.77","55.16","50.49","161.96","41.57","3.563","2.8800","137.87","125.61","149.60","188.06","45.23","175.30","43.42","4.70","55.5","3.094","0.906","1.050","5.8911","176,515","442,209","39,550","118,603","117,966","84,217","54,675","22,363","4,835","139,138","5,138,999","907,111","1","521,438","438,740","478,573","427,447","344,647","285,271","222,158","175,277","151,779","129,014","781,695","110,224","83,008","48,329","23,879","8,322","1,857","216","13","17.9","19.2","16.6","4,656,867","917,268","1","518,538","431,979","467,054","414,262","252,932","187,846","159,767","125,286","107,648","88,033","784,136","74,064","62,145","37,394","19,694","7,051","1,574","183","12","303,071","46,000","9,795,866","1,824,379","2","1,039,976","870,719","945,627","841,709","597,579","473,117","381,925","300,563","259,427","217,047","1,565,831","184,288","145,153","85,723","43,573","15,373","3,431","399","25"
"1992","Cambodia","90.0","243.0","271.0","239.0","187.0","98.0","27.1","43.59","13.41","96.4","90.5","5.9","53.73","56.16","51.40","154.55","38.11","5.167","2.8200","132.88","121.05","144.20","179.89","41.70","167.50","39.93","21.50","58.0","3.017","0.914","1.040","5.7755","176,515","446,091","37,293","118,454","119,075","87,833","55,271","23,242","4,923","137,270","5,346,498","929,075","0","607,893","414,366","487,465","439,391","367,504","295,566","237,165","181,663","156,979","131,777","808,709","112,905","87,286","51,627","25,673","9,125","2,070","244","15","17.8","19.1","16.1","4,888,314","944,708","1","609,148","411,988","477,487","428,217","297,224","191,064","170,953","130,467","112,234","91,149","814,609","75,603","63,641","39,495","20,776","7,625","1,708","204","13","308,821","220,000","10,234,812","1,873,783","1","1,217,041","826,354","964,952","867,608","664,728","486,630","408,118","312,130","269,213","222,926","1,623,318","188,508","150,927","91,122","46,449","16,750","3,778","448","28"
"1993","Cambodia","79.6","229.1","252.8","219.2","168.5","86.5","23.9","39.51","12.47","99.0","92.9","6.1","54.65","57.13","52.27","147.50","34.93","4.103","2.5900","128.05","116.64","138.97","172.08","38.45","160.06","36.71","13.99","60.7","2.704","0.926","1.050","5.2978","176,515","423,538","31,276","113,911","115,105","85,159","51,692","21,831","4,564","133,695","5,565,901","943,692","0","698,512","393,086","497,240","455,313","388,498","306,712","252,392","191,270","161,539","136,080","838,442","116,208","91,120","55,554","27,556","10,067","2,323","280","17","17.5","19.1","15.7","5,153,243","966,289","1","708,161","396,679","491,112","446,504","342,405","197,475","182,775","139,276","117,535","95,320","851,404","79,086","64,449","42,311","21,991","8,341","1,889","224","16","289,843","150,000","10,719,144","1,909,981","1","1,406,673","789,765","988,352","901,817","730,903","504,187","435,167","330,546","279,074","231,400","1,689,846","195,294","155,569","97,865","49,547","18,408","4,212","504","33"
"1994","Cambodia","69.1","215.2","234.6","199.4","150.1","75.0","20.6","35.92","11.49","98.8","92.7","6.1","55.55","58.08","53.13","140.80","32.01","2.398","2.3600","123.38","112.39","133.91","164.62","35.46","152.97","33.75","−0.45","62.7","2.443","0.931","1.040","4.8200","176,515","397,731","27,748","107,412","110,049","80,859","47,655","19,858","4,150","127,264","5,732,643","936,598","1","753,495","401,392","499,192","469,069","405,513","317,539","264,820","201,191","165,242","140,341","863,550","117,753","94,082","59,415","29,494","11,014","2,602","321","19","17.1","18.9","15.6","5,339,156","960,294","1","767,235","407,726","495,331","462,489","376,816","210,836","187,582","147,386","120,282","99,169","879,904","79,654","65,377","44,817","22,937","8,964","2,088","252","16","270,467","−5,000","11,071,799","1,896,892","2","1,520,730","809,118","994,523","931,558","782,329","528,375","452,402","348,577","285,524","239,510","1,743,454","197,407","159,459","104,232","52,431","19,978","4,690","573","35"
"1995","Cambodia","64.6","209.1","226.7","190.8","142.1","70.0","19.2","34.28","10.73","96.1","90.0","6.1","56.42","58.99","53.96","134.42","29.33","2.289","2.2600","118.87","108.27","129.01","157.49","32.70","146.21","31.03","−0.66","64.2","2.355","0.933","1.050","4.6125","176,515","388,573","29,622","100,889","108,077","79,936","46,711","19,280","4,058","121,663","5,863,721","916,022","0","775,006","458,569","482,423","476,724","418,952","328,819","275,465","211,176","168,748","144,001","882,750","119,332","95,993","63,217","31,315","11,945","2,876","366","22","16.9","18.5","15.8","5,470,504","937,560","1","788,858","465,565","480,197","470,221","402,687","228,236","190,185","154,357","122,179","101,874","900,731","80,419","64,825","46,823","23,728","9,492","2,269","279","18","266,910","−7,525","11,334,225","1,853,582","1","1,563,864","924,134","962,620","946,945","821,639","557,055","465,650","365,533","290,927","245,875","1,783,481","199,751","160,818","110,040","55,043","21,437","5,145","645","40"
"1996","Cambodia","60.1","203.1","218.8","182.2","134.0","65.0","17.8","32.43","10.30","93.2","87.1","6.1","56.90","59.43","54.49","127.68","30.52","2.127","2.1500","110.45","100.22","120.24","150.26","34.12","139.22","32.34","−0.87","65.6","2.213","0.934","1.040","4.4050","176,515","375,803","32,205","91,179","105,654","78,040","46,229","18,546","3,950","119,339","5,990,838","890,481","0","795,626","536,176","448,963","482,870","428,320","344,900","285,339","221,769","173,440","147,331","899,953","121,208","97,773","66,875","33,304","12,909","3,160","416","25","17.0","18.2","16.1","5,596,287","909,521","1","809,254","543,643","448,974","475,827","418,090","257,512","191,814","161,398","124,712","104,184","919,336","81,836","64,402","48,321","24,690","9,996","2,448","308","20","256,464","−10,050","11,587,125","1,800,002","1","1,604,880","1,079,819","897,937","958,697","846,410","602,412","477,153","383,167","298,152","251,515","1,819,289","203,044","162,175","115,196","57,994","22,905","5,608","724","45"
"1975","Cambodia","55.9","193.2","211.6","195.8","157.7","84.8","21.0","32.84","65.45","85.1","80.5","4.6","16.20","19.64","12.91","423.86","198.45","−3.877","2.2500","298.30","281.22","314.65","443.99","188.72","434.15","193.60","−6.16","42.8","−3.261","0.955","1.050","4.6000","176,515","248,243","24,518","69,934","58,661","44,856","32,230","14,908","3,136","494,735","3,866,186","595,587","1","508,859","438,947","361,976","277,226","229,055","204,358","175,866","149,106","120,884","94,037","544,984","71,881","47,521","27,694","12,773","4,295","962","157","17","17.7","18.1","17.2","3,692,863","586,172","0","513,372","428,041","331,480","253,490","207,693","184,539","158,474","132,274","109,879","87,344","538,902","68,051","46,392","27,864","13,226","4,511","985","159","15","−246,492","−46,558","7,559,049","1,181,759","1","1,022,231","866,988","693,456","530,716","436,748","388,897","334,340","281,380","230,763","181,381","1,083,886","139,932","93,913","55,558","25,999","8,806","1,947","316","32"
"1976","Cambodia","55.9","193.2","211.6","195.8","157.7","84.8","21.0","33.78","61.44","84.4","79.8","4.6","16.39","19.92","13.00","419.51","199.21","−3.434","2.2500","293.07","275.10","310.27","440.04","188.15","430.00","193.69","−6.68","41.3","−2.766","0.924","1.050","4.6000","176,515","246,192","24,437","69,545","58,963","44,019","31,472","14,641","3,115","447,726","3,787,603","540,411","1","503,431","437,496","359,963","278,654","224,781","199,548","172,714","148,129","124,681","94,688","540,365","72,167","46,856","26,812","12,058","3,887","827","122","12","17.6","18.4","16.9","3,499,805","533,682","0","504,061","411,057","303,723","236,772","189,264","167,952","143,912","121,185","110,155","86,615","532,382","67,827","45,898","27,272","12,749","4,254","898","134","13","−201,534","−48,697","7,287,408","1,074,093","1","1,007,492","848,553","663,686","515,426","414,045","367,500","316,626","269,314","234,836","181,303","1,072,747","139,994","92,754","54,084","24,807","8,141","1,725","256","25"
"1977","Cambodia","55.9","193.2","211.6","195.8","157.7","84.8","21.0","34.61","59.96","84.0","79.3","4.7","16.57","20.20","13.10","415.25","199.97","−3.167","2.2500","287.92","269.09","305.94","436.12","187.56","425.91","193.78","−6.32","39.9","−2.535","0.894","1.040","4.6000","176,515","244,051","24,522","68,478","59,693","43,157","30,799","14,311","3,091","422,772","3,721,849","493,659","0","499,477","439,006","354,444","282,100","220,383","195,284","168,819","147,012","128,142","96,638","534,753","72,750","46,814","26,396","11,658","3,660","742","102","10","17.6","18.7","16.6","3,328,810","489,331","0","496,482","403,504","273,034","221,860","172,427","152,813","130,439","110,912","108,810","86,716","525,147","67,433","45,652","26,839","12,391","4,060","833","116","11","−178,721","−44,545","7,050,659","982,990","0","995,959","842,510","627,478","503,960","392,810","348,097","299,258","257,924","236,952","183,354","1,059,900","140,183","92,466","53,235","24,049","7,720","1,575","218","21"
